"order_id","order_status","distance_to_customer","distance_rider_from_store","delivery_service_level","rider_arrived_at_pickup_time","order_ready_for_pickup_time","order_pickup_done_time","order_delivered_time"
2292144,20,4.33,2.31,2,2024-12-23 16:41:41.650 +0800,2024-12-23 15:39:14.804 +0800,2024-12-23 16:41:46.841 +0800,2024-12-23 17:43:34.274 +0800
2292145,30,7.95,3.02,,,,,
2292146,20,7.22,3.86,2,2024-12-23 15:46:40.010 +0800,2024-12-23 15:43:00.729 +0800,2024-12-23 15:46:41.030 +0800,2024-12-23 16:30:08.293 +0800
2292147,20,13.27,8.42,3,,2024-12-24 12:44:58.564 +0800,2024-12-24 14:26:28.866 +0800,2024-12-24 14:57:09.645 +0800
2292148,20,4.58,3.19,2,2024-12-23 15:34:35.948 +0800,2024-12-23 15:50:34.925 +0800,2024-12-23 16:04:09.279 +0800,2024-12-23 16:40:43.528 +0800
2292149,20,3.34,1.62,3,2024-12-23 17:42:35.602 +0800,2024-12-23 15:22:41.785 +0800,2024-12-23 18:18:52.864 +0800,2024-12-23 18:24:33.435 +0800
2292151,20,4.47,2.53,3,2024-12-23 18:58:21.252 +0800,2024-12-23 17:30:47.554 +0800,2024-12-23 18:58:23.005 +0800,2024-12-23 19:06:27.681 +0800
2292152,20,2.92,2.55,3,2024-12-23 17:37:15.825 +0800,2024-12-23 18:00:47.580 +0800,2024-12-23 18:08:53.804 +0800,2024-12-23 18:38:34.664 +0800
2292153,20,5.17,2.72,2,2024-12-23 16:46:03.004 +0800,2024-12-23 15:45:53.019 +0800,2024-12-23 16:46:04.142 +0800,2024-12-23 17:36:23.055 +0800
2292154,30,4.59,2.69,,,,,
2292155,20,3.27,2.33,3,2024-12-23 21:18:10.163 +0800,2024-12-23 21:16:46.678 +0800,2024-12-23 21:23:47.007 +0800,2024-12-23 21:49:41.346 +0800
2292156,20,5.13,2.3,3,2024-12-23 17:26:15.111 +0800,2024-12-23 16:15:50.528 +0800,2024-12-23 17:26:16.014 +0800,2024-12-23 17:51:09.981 +0800
2292157,20,2.76,2.49,2,2024-12-23 17:20:06.818 +0800,2024-12-23 17:13:56.474 +0800,2024-12-23 17:20:07.678 +0800,2024-12-23 17:45:37.557 +0800
2292159,20,11.66,8.39,3,2024-12-23 19:43:38.977 +0800,2024-12-23 16:38:39.034 +0800,2024-12-23 19:43:41.346 +0800,2024-12-23 20:13:34.332 +0800
2292161,30,7.68,5.81,,,,,
2292162,20,1.02,0.4,2,2024-12-23 17:50:47.453 +0800,2024-12-23 16:21:09.984 +0800,2024-12-23 17:50:49.056 +0800,2024-12-23 17:56:28.721 +0800
2292164,30,1.89,1.4,,,,,
2292165,20,3.16,2.3,3,2024-12-23 18:24:45.551 +0800,2024-12-23 16:34:02.930 +0800,2024-12-23 18:24:47.332 +0800,2024-12-23 18:36:59.856 +0800
2292166,20,1.67,0.89,1,2024-12-23 16:36:41.464 +0800,2024-12-23 15:54:34.353 +0800,2024-12-23 16:36:47.063 +0800,2024-12-23 16:36:50.066 +0800
2292169,20,0.9,0.44,2,2024-12-23 17:38:35.144 +0800,2024-12-23 17:09:22.279 +0800,2024-12-23 17:45:50.156 +0800,2024-12-23 17:47:28.158 +0800
2292170,20,3.7,2.83,3,2024-12-23 17:28:08.924 +0800,2024-12-23 15:52:30.033 +0800,2024-12-23 17:37:52.841 +0800,2024-12-23 18:35:43.300 +0800
2292171,20,1.19,0.85,3,2024-12-23 18:01:39.398 +0800,2024-12-23 15:43:06.835 +0800,2024-12-23 18:24:59.296 +0800,2024-12-23 18:30:56.912 +0800
2292172,20,5.46,4.3,3,2024-12-23 18:40:02.832 +0800,2024-12-23 16:08:41.187 +0800,2024-12-23 18:40:04.415 +0800,2024-12-23 19:49:05.934 +0800
2292173,20,5.34,3.3,3,2024-12-23 19:22:49.196 +0800,2024-12-23 17:42:54.371 +0800,2024-12-23 19:22:50.313 +0800,2024-12-23 19:47:43.664 +0800
2292174,20,4.09,2.44,3,2024-12-23 17:54:15.950 +0800,2024-12-23 17:48:49.487 +0800,2024-12-23 17:54:17.264 +0800,2024-12-23 18:06:43.527 +0800
2292175,30,0.93,0.81,,,,,
2292176,20,3.45,2.2,3,2024-12-23 18:54:27.935 +0800,2024-12-23 17:52:55.059 +0800,2024-12-23 18:54:29.259 +0800,2024-12-23 19:07:48.763 +0800
2292177,20,5.93,4.34,3,2024-12-23 19:22:35.137 +0800,2024-12-23 17:00:31.365 +0800,2024-12-23 19:22:37.757 +0800,2024-12-23 20:05:40.194 +0800
2292178,20,3.4,1.56,2,2024-12-23 17:35:08.380 +0800,2024-12-23 16:43:13.318 +0800,2024-12-23 17:35:09.645 +0800,2024-12-23 18:11:56.110 +0800
2292179,20,11.05,2.04,2,2024-12-23 16:51:51.461 +0800,2024-12-23 16:40:14.864 +0800,2024-12-23 17:45:20.947 +0800,2024-12-23 17:51:12.703 +0800
2292180,30,11.35,7.35,,,,,
2292181,30,5.11,4.57,,,,,
2292182,20,2.9,1.5,2,2024-12-23 18:09:21.247 +0800,2024-12-23 16:23:59.069 +0800,2024-12-23 18:09:22.310 +0800,2024-12-23 18:23:20.391 +0800
2292183,20,4.67,2.65,2,2024-12-23 16:31:58.559 +0800,2024-12-23 16:04:03.600 +0800,2024-12-23 16:32:00.027 +0800,2024-12-23 17:28:25.057 +0800
2292184,20,3.4,2.05,3,2024-12-23 18:21:17.186 +0800,2024-12-23 16:23:38.605 +0800,2024-12-23 18:21:18.626 +0800,2024-12-23 19:38:18.294 +0800
2292185,30,4.4,1.76,,,,,
2292186,30,4.69,3.06,,,,,
2292187,20,6.7,4.41,3,2024-12-23 19:02:27.310 +0800,2024-12-23 17:10:01.714 +0800,2024-12-23 19:26:24.630 +0800,2024-12-23 20:00:06.215 +0800
2292188,20,7.81,4.67,2,2024-12-23 16:26:37.277 +0800,2024-12-23 16:17:46.040 +0800,2024-12-23 16:26:38.475 +0800,2024-12-23 17:29:58.146 +0800
2292189,20,1.01,0.73,2,2024-12-24 15:29:21.986 +0800,2024-12-24 12:20:38.397 +0800,2024-12-24 15:29:24.494 +0800,2024-12-24 15:39:26.310 +0800
2292192,20,7.33,3.39,2,2024-12-23 17:54:08.205 +0800,2024-12-23 16:42:40.065 +0800,2024-12-23 17:54:09.800 +0800,2024-12-23 18:12:18.066 +0800
2292193,20,3.06,2.55,3,2024-12-23 17:52:29.209 +0800,2024-12-23 17:28:06.390 +0800,2024-12-23 17:52:30.345 +0800,2024-12-23 18:02:28.785 +0800
2292194,20,4.35,2.38,3,2024-12-23 19:01:00.126 +0800,2024-12-23 17:38:11.044 +0800,2024-12-23 19:01:02.784 +0800,2024-12-23 19:12:34.541 +0800
2292195,20,3.35,2.15,3,2024-12-23 16:36:40.752 +0800,2024-12-23 16:13:00.992 +0800,2024-12-23 16:36:42.210 +0800,2024-12-23 17:43:08.377 +0800
2292196,20,7.11,4.01,3,2024-12-23 18:02:30.824 +0800,2024-12-23 17:02:26.294 +0800,2024-12-23 18:12:34.819 +0800,2024-12-23 19:12:10.934 +0800
2292198,20,3.39,2.36,2,2024-12-23 16:30:48.303 +0800,2024-12-23 16:28:52.417 +0800,2024-12-23 16:32:38.581 +0800,2024-12-23 16:53:27.891 +0800
2292200,20,0.98,0.38,2,2024-12-23 18:12:26.528 +0800,2024-12-23 16:26:10.431 +0800,2024-12-23 18:12:28.293 +0800,2024-12-23 18:23:48.088 +0800
2292201,20,0.76,0.35,2,2024-12-23 18:50:30.911 +0800,2024-12-23 18:38:42.260 +0800,2024-12-23 18:50:31.871 +0800,2024-12-23 18:55:59.789 +0800
2292203,20,5.55,3.66,3,2024-12-24 10:53:03.790 +0800,2024-12-24 10:01:10.216 +0800,2024-12-24 11:09:45.529 +0800,2024-12-24 11:19:55.588 +0800
2292204,20,5.07,4.49,2,2024-12-23 17:02:46.264 +0800,2024-12-23 16:55:42.804 +0800,2024-12-23 17:02:47.286 +0800,2024-12-23 17:49:29.432 +0800
2292207,20,1.6,1.18,3,2024-12-23 17:52:03.370 +0800,2024-12-23 16:21:03.186 +0800,2024-12-23 17:52:08.647 +0800,2024-12-23 18:02:55.334 +0800
2292208,30,5.4,3.75,,,,,
2292209,20,3.59,1.52,2,2024-12-23 17:06:15.402 +0800,2024-12-23 16:39:16.346 +0800,2024-12-23 17:06:17.258 +0800,2024-12-23 17:37:57.201 +0800
2292210,20,2.4,1.94,2,2024-12-23 16:37:18.965 +0800,2024-12-23 16:19:05.125 +0800,2024-12-23 16:37:19.885 +0800,2024-12-23 16:51:17.263 +0800
2292211,20,3.43,2.48,3,2024-12-23 19:02:16.885 +0800,2024-12-23 18:53:04.157 +0800,2024-12-23 19:02:18.787 +0800,2024-12-23 19:21:20.685 +0800
2292212,20,3.4,1.75,2,2024-12-23 17:18:39.352 +0800,2024-12-23 16:12:17.124 +0800,2024-12-23 17:18:40.239 +0800,2024-12-23 17:30:13.246 +0800
2292214,30,12.97,8.9,,,,,
2292215,20,2.96,1.44,2,2024-12-23 16:50:50.000 +0800,2024-12-23 16:02:50.019 +0800,2024-12-23 17:17:17.793 +0800,2024-12-23 17:27:18.041 +0800
2292216,20,3.57,2.17,3,2024-12-23 18:20:01.247 +0800,2024-12-23 16:42:58.578 +0800,2024-12-23 18:20:03.173 +0800,2024-12-23 18:39:42.234 +0800
2292217,30,6.04,1.97,,,,,
2292218,30,4.59,3.73,,,,,
2292219,20,4.77,2.15,2,2024-12-23 17:24:53.069 +0800,2024-12-23 16:36:26.984 +0800,2024-12-23 17:24:54.524 +0800,2024-12-23 17:37:19.147 +0800
2292220,20,6.27,3.14,2,2024-12-23 16:32:21.044 +0800,2024-12-23 16:09:22.467 +0800,2024-12-23 17:14:33.119 +0800,2024-12-23 17:14:39.781 +0800
2292222,20,13.04,4.61,3,2024-12-23 19:37:17.201 +0800,2024-12-23 19:12:32.470 +0800,2024-12-23 19:37:22.797 +0800,2024-12-23 20:30:22.196 +0800
2292223,20,3.92,3.0,2,2024-12-23 16:23:44.175 +0800,2024-12-23 16:06:01.450 +0800,2024-12-23 16:23:45.498 +0800,2024-12-23 16:36:10.135 +0800
2292224,20,6.55,3.23,2,2024-12-23 16:36:21.505 +0800,2024-12-23 16:35:02.374 +0800,2024-12-23 16:36:22.498 +0800,2024-12-23 17:10:50.903 +0800
2292225,20,5.62,2.82,3,,2024-12-23 18:55:08.174 +0800,2024-12-23 21:04:45.651 +0800,2024-12-23 21:12:17.824 +0800
2292226,20,7.17,4.9,3,2024-12-23 20:10:44.027 +0800,2024-12-23 18:01:37.799 +0800,2024-12-23 20:10:45.227 +0800,2024-12-23 20:32:09.938 +0800
2292227,20,4.72,3.1,2,2024-12-23 16:45:12.239 +0800,2024-12-23 16:38:14.992 +0800,2024-12-23 16:45:14.007 +0800,2024-12-23 16:55:15.573 +0800
2292228,20,6.72,4.45,3,2024-12-23 19:10:37.845 +0800,2024-12-23 19:07:53.599 +0800,2024-12-23 19:56:01.417 +0800,2024-12-23 20:06:56.399 +0800
2292230,20,4.11,2.35,3,2024-12-23 18:24:34.417 +0800,2024-12-23 16:32:27.201 +0800,2024-12-23 18:24:35.920 +0800,2024-12-23 18:54:37.334 +0800
2292232,20,6.97,4.34,3,2024-12-23 19:29:33.031 +0800,2024-12-23 18:51:31.450 +0800,2024-12-23 19:29:34.068 +0800,2024-12-23 19:48:09.282 +0800
2292234,20,9.93,6.32,3,2024-12-23 17:29:31.937 +0800,2024-12-23 16:27:06.182 +0800,2024-12-23 17:54:07.143 +0800,2024-12-23 20:10:13.914 +0800
2292235,30,4.51,2.59,,,,,
2292237,20,8.72,3.58,2,,,2024-12-23 16:35:10.487 +0800,2024-12-23 17:03:19.731 +0800
2292238,20,3.77,3.14,3,2024-12-23 18:17:43.151 +0800,2024-12-23 17:40:58.168 +0800,2024-12-23 18:17:44.433 +0800,2024-12-23 18:32:39.047 +0800
2292239,30,5.49,2.95,,,,,
2292240,20,4.36,1.91,3,2024-12-23 19:48:05.201 +0800,2024-12-23 17:26:59.560 +0800,2024-12-23 19:48:07.548 +0800,2024-12-23 20:07:25.202 +0800
2292243,20,12.71,6.66,3,2024-12-23 18:21:50.118 +0800,2024-12-23 18:18:30.566 +0800,2024-12-23 18:21:51.338 +0800,2024-12-23 19:19:30.717 +0800
2292244,20,1.68,0.8,2,2024-12-23 18:43:11.859 +0800,2024-12-23 16:48:10.870 +0800,2024-12-23 18:43:13.787 +0800,2024-12-23 18:53:30.917 +0800
2292245,20,2.96,2.18,3,2024-12-23 19:03:22.116 +0800,2024-12-23 18:20:25.862 +0800,2024-12-23 19:03:23.607 +0800,2024-12-23 19:13:43.510 +0800
2292246,20,11.12,8.35,3,2024-12-24 07:47:59.168 +0800,2024-12-24 07:36:17.566 +0800,2024-12-24 07:48:02.427 +0800,2024-12-24 08:32:00.935 +0800
2292247,20,4.44,3.09,3,2024-12-24 09:56:17.823 +0800,2024-12-24 09:47:09.038 +0800,2024-12-24 09:56:19.348 +0800,2024-12-24 11:27:06.753 +0800
2292248,20,2.14,1.72,3,2024-12-23 19:18:36.377 +0800,2024-12-23 17:01:36.245 +0800,2024-12-23 19:18:40.819 +0800,2024-12-23 19:32:41.555 +0800
2292249,20,3.77,3.0,3,,2024-12-23 17:28:30.852 +0800,2024-12-23 20:29:05.809 +0800,2024-12-23 20:30:00.847 +0800
2292250,30,0.8,0.59,,,,,
2292251,20,7.65,3.54,2,2024-12-23 16:46:12.563 +0800,2024-12-23 16:19:07.243 +0800,2024-12-23 16:46:14.190 +0800,2024-12-23 17:04:29.072 +0800
2292252,20,5.9,4.2,2,2024-12-23 17:19:23.902 +0800,2024-12-23 16:42:52.735 +0800,2024-12-23 17:19:24.866 +0800,2024-12-23 18:23:00.124 +0800
2292253,20,3.18,1.91,2,2024-12-23 17:02:05.916 +0800,2024-12-23 16:33:16.363 +0800,2024-12-23 17:02:07.452 +0800,2024-12-23 17:14:51.731 +0800
2292254,20,1.68,0.69,3,2024-12-23 18:16:10.400 +0800,2024-12-23 16:51:29.535 +0800,2024-12-23 18:16:11.644 +0800,2024-12-23 18:55:08.977 +0800
2292256,20,4.29,3.49,2,2024-12-24 08:41:33.158 +0800,2024-12-24 07:38:21.145 +0800,2024-12-24 08:41:34.099 +0800,2024-12-24 09:05:10.804 +0800
2292257,20,0.67,0.46,2,2024-12-23 18:37:09.746 +0800,2024-12-23 18:08:57.535 +0800,2024-12-23 18:37:12.183 +0800,2024-12-23 18:42:32.305 +0800
2292258,20,13.48,7.5,3,2024-12-23 18:39:26.571 +0800,2024-12-23 16:42:43.110 +0800,2024-12-23 18:39:28.033 +0800,2024-12-23 19:10:53.846 +0800
2292259,20,6.23,4.12,2,2024-12-23 16:55:59.596 +0800,2024-12-23 16:44:32.006 +0800,2024-12-23 17:34:58.035 +0800,2024-12-23 17:49:59.269 +0800
2292261,20,3.79,2.64,3,2024-12-23 18:21:13.980 +0800,2024-12-23 18:25:59.734 +0800,2024-12-23 18:26:32.421 +0800,2024-12-23 18:45:04.612 +0800
2292262,30,13.29,7.98,,,,,
2292263,20,8.16,3.88,3,2024-12-23 19:12:53.350 +0800,2024-12-23 16:15:26.279 +0800,2024-12-23 19:12:54.836 +0800,2024-12-23 20:06:52.504 +0800
2292264,30,4.02,1.64,,,,,
2292267,20,8.57,3.39,1,2024-12-23 16:23:35.638 +0800,2024-12-23 16:18:41.260 +0800,2024-12-23 16:23:36.578 +0800,2024-12-23 16:55:20.818 +0800
2292268,20,6.0,3.61,3,2024-12-23 18:28:45.690 +0800,2024-12-23 17:45:46.886 +0800,2024-12-23 19:24:01.842 +0800,2024-12-23 19:24:06.399 +0800
2292269,20,3.6,1.97,3,2024-12-23 17:14:55.348 +0800,2024-12-23 17:01:43.156 +0800,2024-12-23 17:16:59.459 +0800,2024-12-23 18:50:44.055 +0800
2292270,20,0.94,0.8,2,2024-12-23 16:30:53.038 +0800,2024-12-23 16:30:30.090 +0800,2024-12-23 16:30:54.370 +0800,2024-12-23 16:47:47.085 +0800
2292271,20,2.93,1.34,3,2024-12-23 18:15:49.719 +0800,2024-12-23 18:12:14.366 +0800,2024-12-23 18:19:05.166 +0800,2024-12-23 18:30:51.390 +0800
2292272,20,7.28,3.78,3,2024-12-23 18:03:28.026 +0800,2024-12-23 16:50:36.956 +0800,2024-12-23 18:03:32.977 +0800,2024-12-23 19:01:23.050 +0800
2292273,20,5.21,3.63,3,2024-12-23 18:20:15.581 +0800,2024-12-23 16:42:35.130 +0800,2024-12-23 18:20:17.330 +0800,2024-12-23 19:00:31.789 +0800
2292274,20,7.44,4.18,2,2024-12-23 18:11:31.245 +0800,2024-12-23 17:07:09.086 +0800,2024-12-23 18:44:24.882 +0800,2024-12-23 18:57:29.037 +0800
2292275,20,3.42,2.65,2,2024-12-23 17:43:18.434 +0800,2024-12-23 16:58:53.148 +0800,2024-12-23 18:00:32.921 +0800,2024-12-23 18:40:56.919 +0800
2292276,20,0.9,0.76,2,2024-12-23 18:02:29.143 +0800,2024-12-23 16:33:15.937 +0800,2024-12-23 18:02:32.375 +0800,2024-12-23 18:27:19.041 +0800
2292277,20,5.42,2.77,2,2024-12-24 09:43:29.103 +0800,2024-12-24 09:12:13.044 +0800,2024-12-24 09:43:30.315 +0800,2024-12-24 09:58:57.933 +0800
2292278,20,4.07,2.35,3,2024-12-23 18:46:35.708 +0800,2024-12-23 18:45:57.499 +0800,2024-12-23 18:46:36.729 +0800,2024-12-23 19:08:55.570 +0800
2292279,20,1.66,1.55,3,2024-12-23 18:56:45.682 +0800,2024-12-23 17:07:45.288 +0800,2024-12-23 18:56:46.784 +0800,2024-12-23 19:17:24.249 +0800
2292280,20,5.52,3.23,3,2024-12-23 18:56:22.344 +0800,2024-12-23 18:32:06.683 +0800,2024-12-23 18:56:27.712 +0800,2024-12-23 20:03:52.047 +0800
2292284,20,3.51,2.02,3,2024-12-23 19:50:40.081 +0800,2024-12-23 16:31:13.991 +0800,2024-12-23 19:50:42.237 +0800,2024-12-23 20:01:17.502 +0800
2292285,20,4.04,1.81,3,2024-12-23 19:45:28.078 +0800,2024-12-23 17:35:31.755 +0800,2024-12-23 19:45:35.730 +0800,2024-12-23 19:55:40.736 +0800
2292287,20,0.55,0.19,3,2024-12-23 21:03:09.007 +0800,2024-12-23 21:03:00.577 +0800,2024-12-23 21:03:45.199 +0800,2024-12-23 21:16:18.182 +0800
2292288,20,5.18,3.76,2,2024-12-23 17:24:36.366 +0800,2024-12-23 17:03:49.864 +0800,2024-12-23 17:24:37.245 +0800,2024-12-23 17:55:34.943 +0800
2292289,20,4.04,1.4,2,2024-12-23 17:42:01.688 +0800,2024-12-23 16:59:58.713 +0800,2024-12-23 17:42:03.352 +0800,2024-12-23 18:05:36.455 +0800
2292290,20,3.4,3.12,3,2024-12-23 17:55:55.800 +0800,2024-12-23 17:20:35.103 +0800,2024-12-23 17:55:57.030 +0800,2024-12-23 18:10:10.283 +0800
2292291,20,4.34,3.06,2,2024-12-23 17:29:22.718 +0800,2024-12-23 17:18:28.361 +0800,2024-12-23 17:29:26.050 +0800,2024-12-23 18:10:17.610 +0800
2292292,20,0.97,0.49,3,2024-12-23 18:54:39.950 +0800,2024-12-23 17:49:24.398 +0800,2024-12-23 18:54:41.335 +0800,2024-12-23 19:24:31.209 +0800
2292293,20,1.92,0.62,3,,2024-12-23 16:54:26.035 +0800,2024-12-23 20:13:23.947 +0800,2024-12-23 20:32:50.389 +0800
2292294,20,9.05,6.69,3,2024-12-24 09:53:25.360 +0800,2024-12-24 08:42:40.542 +0800,2024-12-24 09:59:02.112 +0800,2024-12-24 10:30:48.885 +0800
2292295,20,6.33,5.8,3,2024-12-23 18:16:06.552 +0800,2024-12-23 17:02:25.386 +0800,2024-12-23 18:16:09.749 +0800,2024-12-23 21:22:24.452 +0800
2292297,20,3.68,1.72,3,2024-12-23 19:59:34.277 +0800,2024-12-23 18:11:52.101 +0800,2024-12-23 19:59:35.728 +0800,2024-12-23 20:13:07.697 +0800
2292299,20,3.55,2.91,3,2024-12-23 19:03:56.853 +0800,2024-12-23 17:16:26.220 +0800,2024-12-23 19:03:58.664 +0800,2024-12-23 19:04:13.682 +0800
2292300,20,2.29,1.08,3,2024-12-23 18:47:35.529 +0800,2024-12-23 16:30:41.202 +0800,2024-12-23 18:47:36.603 +0800,2024-12-23 19:01:19.298 +0800
2292302,20,1.24,1.04,2,2024-12-23 18:36:20.227 +0800,2024-12-23 18:27:03.652 +0800,2024-12-23 18:36:24.953 +0800,2024-12-23 18:43:52.991 +0800
2292303,20,10.39,3.15,2,2024-12-23 17:54:57.538 +0800,2024-12-23 17:44:34.870 +0800,2024-12-23 17:54:59.294 +0800,2024-12-23 18:21:36.993 +0800
2292304,30,1.89,1.4,,,,,
2292306,30,4.75,2.53,2,2024-12-23 19:40:45.991 +0800,2024-12-23 17:17:50.229 +0800,2024-12-23 19:40:47.453 +0800,2024-12-23 19:47:23.532 +0800
2292309,30,16.85,5.51,,,,,
2292311,20,15.27,6.53,3,2024-12-23 18:07:32.550 +0800,2024-12-23 16:35:17.776 +0800,2024-12-23 18:07:37.867 +0800,2024-12-23 19:22:09.663 +0800
2292312,20,2.3,1.99,2,2024-12-23 17:31:27.406 +0800,2024-12-23 17:23:30.210 +0800,2024-12-23 17:31:28.776 +0800,2024-12-23 17:41:19.686 +0800
2292313,20,3.56,0.88,3,2024-12-23 19:34:21.156 +0800,2024-12-23 18:01:27.889 +0800,2024-12-23 19:34:24.416 +0800,2024-12-23 19:34:26.832 +0800
2292314,30,6.18,4.52,,,,,
2292315,30,0.61,0.54,,,,,
2292316,20,2.61,1.58,2,2024-12-23 17:35:31.148 +0800,2024-12-23 17:09:01.723 +0800,2024-12-23 17:35:33.126 +0800,2024-12-23 17:53:53.405 +0800
2292317,20,6.28,4.66,2,2024-12-23 17:02:40.495 +0800,2024-12-23 17:01:28.863 +0800,2024-12-23 17:02:43.685 +0800,2024-12-23 18:03:57.953 +0800
2292319,20,7.16,5.55,3,2024-12-23 19:37:56.904 +0800,2024-12-23 19:07:41.678 +0800,2024-12-23 19:37:58.019 +0800,2024-12-23 20:55:42.516 +0800
2292320,30,0.51,0.4,,,,,
2292322,20,4.9,3.72,2,2024-12-23 19:38:06.031 +0800,2024-12-23 19:13:44.461 +0800,2024-12-23 19:38:07.282 +0800,2024-12-23 19:54:36.085 +0800
2292323,20,14.37,8.46,2,2024-12-24 15:23:04.760 +0800,2024-12-24 15:03:47.009 +0800,2024-12-24 16:44:09.452 +0800,2024-12-24 17:11:27.414 +0800
2292324,20,3.07,2.38,2,2024-12-23 17:36:35.055 +0800,2024-12-23 16:55:13.367 +0800,2024-12-23 17:36:36.138 +0800,2024-12-23 17:56:02.083 +0800
2292325,20,2.87,2.26,2,2024-12-24 10:32:58.075 +0800,2024-12-24 10:30:20.043 +0800,2024-12-24 10:32:58.853 +0800,2024-12-24 10:46:26.234 +0800
2292326,20,4.2,1.29,3,2024-12-23 19:28:39.484 +0800,2024-12-23 17:31:10.832 +0800,2024-12-23 19:33:16.965 +0800,2024-12-23 19:46:20.563 +0800
2292327,20,3.77,2.08,2,2024-12-23 18:17:37.038 +0800,2024-12-23 17:56:07.714 +0800,2024-12-23 18:17:38.016 +0800,2024-12-23 18:36:35.200 +0800
2292328,20,7.52,5.15,3,2024-12-23 19:39:58.413 +0800,2024-12-23 19:18:07.478 +0800,2024-12-23 19:39:59.691 +0800,2024-12-23 20:03:17.547 +0800
2292329,30,9.18,6.48,,,,,
2292330,20,3.89,2.88,3,2024-12-23 18:45:19.259 +0800,2024-12-23 17:13:44.065 +0800,2024-12-23 18:45:20.218 +0800,2024-12-23 19:51:28.656 +0800
2292331,20,0.36,0.2,3,2024-12-23 19:05:53.736 +0800,2024-12-23 18:22:14.625 +0800,2024-12-23 19:15:23.246 +0800,2024-12-23 19:19:24.197 +0800
2292332,20,5.59,4.27,2,,2024-12-24 08:15:43.158 +0800,2024-12-24 10:50:22.237 +0800,2024-12-24 10:50:27.189 +0800
2292333,20,2.14,1.72,3,2024-12-23 19:18:23.324 +0800,2024-12-23 18:16:26.656 +0800,2024-12-23 19:18:25.098 +0800,2024-12-23 19:44:00.215 +0800
2292335,20,7.47,2.53,3,2024-12-23 19:56:18.010 +0800,2024-12-23 16:51:47.699 +0800,2024-12-23 19:56:18.776 +0800,2024-12-23 20:25:41.231 +0800
2292336,20,4.27,2.35,2,2024-12-23 18:11:47.170 +0800,2024-12-23 17:02:36.699 +0800,2024-12-23 18:24:34.373 +0800,2024-12-23 18:42:02.335 +0800
2292337,20,9.15,4.99,2,2024-12-24 08:53:12.460 +0800,2024-12-24 08:31:36.374 +0800,2024-12-24 08:57:53.200 +0800,2024-12-24 09:27:34.934 +0800
2292338,20,6.19,3.95,2,2024-12-23 17:35:19.313 +0800,2024-12-23 17:34:08.765 +0800,2024-12-23 17:35:20.668 +0800,2024-12-23 18:31:59.095 +0800
2292339,20,3.77,1.82,2,2024-12-23 17:56:58.178 +0800,2024-12-23 16:39:14.064 +0800,2024-12-23 17:56:59.658 +0800,2024-12-23 18:42:48.658 +0800
2292340,20,4.84,1.28,3,2024-12-24 10:48:57.764 +0800,2024-12-24 08:59:08.101 +0800,2024-12-24 10:48:58.913 +0800,2024-12-24 11:03:16.207 +0800
2292343,20,8.28,6.69,3,2024-12-23 19:39:50.411 +0800,2024-12-23 19:24:29.084 +0800,2024-12-23 19:39:51.456 +0800,2024-12-23 20:20:36.456 +0800
2292346,20,4.37,3.33,3,2024-12-24 13:29:35.662 +0800,2024-12-24 13:29:28.422 +0800,2024-12-24 13:29:36.738 +0800,2024-12-24 14:43:07.052 +0800
2292347,20,3.29,2.14,2,2024-12-23 18:05:58.531 +0800,2024-12-23 17:13:57.445 +0800,2024-12-23 18:37:10.334 +0800,2024-12-23 18:45:20.044 +0800
2292348,20,3.77,2.64,2,2024-12-23 19:41:20.469 +0800,2024-12-23 18:29:12.684 +0800,2024-12-23 19:41:21.605 +0800,2024-12-23 19:56:28.140 +0800
2292349,20,3.85,1.91,2,2024-12-23 17:18:31.010 +0800,2024-12-23 17:09:27.925 +0800,2024-12-23 17:18:31.946 +0800,2024-12-23 17:37:37.849 +0800
2292350,20,4.12,3.02,3,2024-12-23 19:00:54.122 +0800,2024-12-23 18:15:33.835 +0800,2024-12-23 19:00:55.747 +0800,2024-12-23 19:43:21.615 +0800
2292352,30,3.38,1.57,,,,,
2292353,20,3.7,2.83,2,2024-12-23 18:00:44.005 +0800,2024-12-23 17:46:03.123 +0800,2024-12-23 18:00:44.647 +0800,2024-12-23 18:36:34.249 +0800
2292354,30,2.76,1.73,,,,,
2292355,20,3.06,1.97,3,2024-12-23 18:53:54.009 +0800,2024-12-23 18:37:22.013 +0800,2024-12-23 18:53:55.351 +0800,2024-12-23 19:57:43.779 +0800
2292356,30,5.3,3.83,,,,,
2292357,20,7.68,4.97,1,2024-12-23 18:30:20.279 +0800,2024-12-23 17:20:09.755 +0800,2024-12-23 18:30:21.637 +0800,2024-12-23 18:42:09.134 +0800
2292359,20,9.11,3.72,2,2024-12-23 18:08:18.260 +0800,2024-12-23 17:48:29.531 +0800,2024-12-23 18:08:19.750 +0800,2024-12-23 18:56:59.005 +0800
2292360,20,6.81,5.07,2,2024-12-23 18:30:30.438 +0800,2024-12-23 17:04:36.902 +0800,2024-12-23 18:30:31.539 +0800,2024-12-23 18:59:14.197 +0800
2292361,20,3.49,2.49,3,,2024-12-24 09:02:14.677 +0800,2024-12-24 10:19:03.167 +0800,2024-12-24 10:19:05.594 +0800
2292362,20,1.68,1.26,3,,2024-12-23 17:03:58.584 +0800,2024-12-23 21:23:46.661 +0800,2024-12-23 21:46:20.058 +0800
